Training log:

	-image_padding: zero_padding
	-seed     : 1234
	-dropout  : True
	-train_size: 127601
	-number_of_epochs: 100
	-valid_size: 17220
	-model_type: CNN
	-shared   : 1
	-flatmethod: c
	-dim      : 400
	-constant_batch_size: 128
	-dataset  : /vildata/rawdata/Trax/proj_nir_noam/TraxInputData/trax_100_300_filtered.pkl.gz
	-n_classes: 64
	-test_size: 10646
	-batch_type: constant
	-nlayers  : 10
	-nmean    : 2
	-pooling  : False
	-learning_rate: 0.0001
	-saving   : trax_100_300_filtered_CNN_c_0
	-opt      : RMS2
	-batch_size: 5
	-image_shape: (300, 100, 3)

information structure:
time            epoch_id: valid: loss                  acc                   fmeasure              precision             recall                test:  loss                  acc                   fmeasure              precision             recall                

2017-06-10 19:32:05    1:        3.529299944701510316  0.157200929179839549  0.000000000000000000  0.000000000000000000  0.000000000000000000         3.554147087092151658  0.143434153672740927  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-10 19:38:48    2:        3.072500861009515916  0.245412311300583413  0.012350491205020511  0.354316669335625611  0.006329849012775842         3.102714477928200321  0.218391884284182519  0.012408488141220583  0.348675544562475070  0.006387375540108961  
2017-06-10 19:45:28    3:        2.815958467067049664  0.289198606368695099  0.031508596662894912  0.648450648272355989  0.016376306620425395         2.845169635457740043  0.265921472862052144  0.036057517523159104  0.582390272100012485  0.018880330640616193  
2017-06-10 19:52:07    4:        2.647941936931543783  0.330255516868573573  0.044247774117811216  0.711661151477268716  0.023170731707533407         2.685223886040890573  0.306687957926865207  0.050050669228831293  0.645597154386908456  0.026488822092804808  
2017-06-10 19:58:52    5:        2.539565991801528977  0.360394889746254998  0.057828589362653705  0.771041425124554980  0.030545876887772973         2.587968459640838326  0.330170956238888702  0.060804842379718893  0.697432621739624170  0.032406537666729289  
2017-06-10 20:05:33    6:        2.447432917418795650  0.385423925737055362  0.064518257431279216  0.781811163178996571  0.034146341463847305         2.496535010430097401  0.362671425896055499  0.061586435365650005  0.793491492163030943  0.032594401653203084  
2017-06-10 20:12:15    7:        2.346285812475401578  0.419744483214499087  0.095257976782723450  0.825618289987384624  0.051684088273780827         2.409073229282170825  0.388596656026639564  0.085915059528694826  0.806608790229770167  0.046120608679316173  
2017-06-10 20:18:58    8:        2.259688545851757269  0.445121951330275767  0.125002941703824089  0.870483360224069247  0.069105691061237276         2.322285973127681480  0.416024798060211476  0.109712690646859373  0.815301418573184944  0.059740747698666163  
2017-06-10 20:25:41    9:        2.162117886404819611  0.466376306661745399  0.163333791006317536  0.874534257031483908  0.092624854820842109         2.231998022709397844  0.437535224511460819  0.136369117104019555  0.839924327148747096  0.075709186548938573  
2017-06-10 20:32:24   10:        2.072359309323850152  0.486469222056602646  0.200613157781712820  0.884390660196231249  0.116260162613740781         2.144703356099491476  0.462333270728800871  0.168162627661785830  0.841951097197804033  0.095528837121923726  
2017-06-10 20:39:04   11:        2.024404247878735852  0.493379791217675445  0.223902202808621581  0.877809047366683859  0.132055749137573258         2.102744915958814964  0.464399774619204064  0.191119405754343052  0.846444251952528703  0.110464024046590267  
