Training log:

	-image_padding: zero_padding
	-seed     : 1234
	-dropout  : True
	-train_size: 224506
	-number_of_epochs: 100
	-valid_size: 31292
	-model_type: CNN
	-shared   : 1
	-flatmethod: c
	-dim      : 400
	-constant_batch_size: 128
	-dataset  : /vildata/rawdata/Trax/proj_nir_noam/TraxInputData/trax_100_300_full.pkl.gz
	-n_classes: 823
	-notes    : None
	-test_size: 29452
	-batch_type: constant
	-nlayers  : 10
	-nmean    : 2
	-pooling  : True
	-learning_rate: 0.0001
	-saving   : trax_100_300_full_CNN_c_1_constant
	-opt      : RMS2
	-batch_size: 5
	-image_shape: (300, 100, 3)

information structure:
time            epoch_id: valid: loss                  acc                   fmeasure              precision             recall                test:  loss                  acc                   fmeasure              precision             recall                

2017-06-18 04:36:49    1        5.416937106560521187  0.079668924964847246  0.000000000000000000  0.000000000000000000  0.000000000000000000         5.416073449033928178  0.071743854408182886  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-18 04:49:42    2        5.036331660543639899  0.122395500455970238  0.000000000000000000  0.000000000000000000  0.000000000000000000         5.041644023064765001  0.118056498711788832  0.000134761366170013  0.008692108158441595  0.000067907103082982  
2017-06-18 05:02:35    3        4.689651400936575065  0.158283267295430657  0.000063418633459658  0.004090501877195798  0.000031957049725169         4.701658286980988422  0.148954230616569649  0.000202142049255019  0.013038162237662394  0.000101860654624474  
2017-06-18 05:15:51    4        4.484523786176398019  0.188258979944306293  0.000630305990696746  0.028633514115622354  0.000319570497251694         4.503061496384130891  0.180768708410946943  0.001273000335848786  0.056498705620320777  0.000645117479288334  
2017-06-18 05:28:55    5        4.342159024928211153  0.209574332101470334  0.004964722661156492  0.192253599443597795  0.002524606928288381         4.368499596352391379  0.202838516912916239  0.003994317793350707  0.156865395638956628  0.002037213093501369  
2017-06-18 05:41:50    6        4.227215206807461101  0.224114789779756463  0.014506365653881251  0.427798348589807809  0.007445992585964464         4.259224301460853290  0.220188781754665858  0.012473166956293443  0.388654967858774181  0.006383267690812247  
2017-06-18 05:54:45    7        4.115597152807485948  0.241499424856915640  0.027340679579830742  0.648140074788312592  0.014125015978524863         4.152365673953191560  0.237980442762407263  0.021153889656164035  0.540073573856465150  0.010899090045830583  
2017-06-18 06:07:47    8        3.992697003825491198  0.258724274632114892  0.034807836588090696  0.710271888234556559  0.018087690144445865         4.034347427744556569  0.255670243115524221  0.028465412386114889  0.626342758234794239  0.014735841370019093  
2017-06-18 06:20:53    9        3.871858871944660940  0.273935830297485916  0.051619690975904554  0.771893128857471855  0.027195449316119134         3.915177819975915519  0.269930734754855350  0.041538637924272051  0.693944610348703694  0.021730272987566288  
2017-06-18 06:33:49   10        3.795193948054517818  0.286143423288691079  0.066009759284850200  0.796353472737450385  0.035184711749078168         3.838601104205803694  0.283783783799974099  0.055415859631865176  0.736916154149464875  0.029335868532860326  
