Training log:

	-image_padding: zero_padding
	-seed     : 1234
	-dropout  : True
	-train_size: 224506
	-number_of_epochs: 100
	-valid_size: 31292
	-model_type: HCNN
	-shared   : 1
	-flatmethod: c
	-dim      : 400
	-constant_batch_size: 128
	-dataset  : /vildata/rawdata/Trax/proj_nir_noam/TraxInputData/trax_100_300_full.pkl.gz
	-n_classes: 823
	-notes    : None
	-test_size: 29452
	-batch_type: constant
	-nlayers  : 10
	-nmean    : 2
	-pooling  : True
	-learning_rate: 0.0001
	-saving   : trax_100_300_full_HCNN_c_1_constant
	-opt      : RMS2
	-batch_size: 5
	-image_shape: (300, 100, 3)

information structure:
time            epoch_id: valid: loss                  acc                   fmeasure              precision             recall                test:  loss                  acc                   fmeasure              precision             recall                

2017-06-18 03:36:14    1        5.414504857375983526  0.065767608336065264  0.000000000000000000  0.000000000000000000  0.000000000000000000         5.420886108639867196  0.056294988455792477  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-18 03:54:12    2        5.177570926096224824  0.077879330180237766  0.000000000000000000  0.000000000000000000  0.000000000000000000         5.182839738404671159  0.074561999185114761  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-18 04:12:15    3        4.977136316863865595  0.093793940946705484  0.000000000000000000  0.000000000000000000  0.000000000000000000         4.971272309642762011  0.093983430667859649  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-18 04:30:13    4        4.810157998845840055  0.102678000775540748  0.000000000000000000  0.000000000000000000  0.000000000000000000         4.813798448240628858  0.103218796687145259  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-18 04:48:11    5        4.629897157478161773  0.113735139989020892  0.010710760259603914  0.284221725970998096  0.005528569602454301         4.642653131038132486  0.114083933180422467  0.007362234411106216  0.216216203263964207  0.003802797772647019  
2017-06-18 05:06:13    6        4.525197644010005682  0.124696408040944409  0.023231343853950624  0.390898144307624762  0.012239550044739870         4.544503272397353300  0.122198831999850765  0.020116258376677302  0.389597442735233945  0.010559554529403775  
2017-06-18 05:24:11    7        4.386982279117646932  0.148057011414805484  0.042211367820940648  0.539526171320374281  0.022561677105969576         4.419288471246015426  0.144234686950278579  0.034262584636963599  0.540330816591043428  0.018233057178792689  
2017-06-18 05:42:16    8        4.296704797965401390  0.164706634367333654  0.055880365115852898  0.623573026677828546  0.030071583791384381         4.338367436966072965  0.161483091131332329  0.043744412830758965  0.569987169235568358  0.023461904116182340  
2017-06-18 06:00:19    9        4.229361420501821733  0.175699859442315282  0.069794333942646905  0.651548155034028742  0.037996932123226385         4.282863189907610391  0.170344968087709131  0.055146122183567250  0.621064066109766721  0.029913078909065676  
2017-06-18 06:18:23   10        4.132579354180500708  0.188738335730184392  0.078011716987781018  0.664072772265852040  0.042758532532276620         4.188268548231579125  0.182364525337444600  0.061904558203846285  0.651648103729402406  0.033715876681712699  
2017-06-18 06:36:20   11        4.048786935180894275  0.199859389030733747  0.089218211358966210  0.707475827490903986  0.049373641827053373         4.109203505253769428  0.194214314817329897  0.069178160151984566  0.663203188295712787  0.037892163521316122  
2017-06-18 06:54:17   12        3.952778327682965109  0.210373258390314483  0.102034875477109280  0.704475925445068984  0.057075290810819190         4.015302075812565263  0.205724568797990587  0.080409660097553112  0.656298425394151730  0.044411245417282440  
2017-06-18 07:12:17   13        3.881250757916906657  0.222772593683680187  0.128230293735311307  0.708662374662984207  0.073277515023146750         3.946014357798290462  0.216997147901670517  0.104125772171915515  0.682682756397786639  0.058569876411096178  
2017-06-18 07:30:14   14        3.811833760781954350  0.232807107289764226  0.138241463909517331  0.728373802791665192  0.079541096767375155         3.880331630634254569  0.227149259828766714  0.115010824926226871  0.685935051564562803  0.065258726064769956  
2017-06-18 07:48:15   15        3.764211446172545106  0.242841620907276984  0.151819153107768445  0.746356253213747101  0.088201457248134232         3.835300236296818710  0.236384625839957174  0.127868414698258437  0.695014844652461106  0.073271764228561881  
2017-06-18 08:06:11   16        3.663859180061313836  0.257925348400414367  0.171279619858726029  0.753201028727119803  0.100664706635235912         3.731229274020026132  0.252648377036426619  0.148138451730850412  0.718064979190300545  0.085732717642265380  
2017-06-18 08:24:07   17        3.615856747149994277  0.267288763969889043  0.184402427762636323  0.746110038083486193  0.109516809409107838         3.683300148804486085  0.261102811370257926  0.160305034279677600  0.707466373782952518  0.093575988048349851  
