Training log:

	-image_padding: zero_padding
	-seed     : 1234
	-dropout  : True
	-train_size: 127601
	-number_of_epochs: 100
	-valid_size: 17220
	-model_type: CNN
	-shared   : 1
	-flatmethod: c
	-dim      : 400
	-constant_batch_size: 128
	-dataset  : /vildata/rawdata/Trax/proj_nir_noam/TraxInputData/trax_100_300_filtered.pkl.gz
	-n_classes: 64
	-notes    : None
	-test_size: 10646
	-batch_type: random
	-nlayers  : 10
	-nmean    : 2
	-pooling  : True
	-learning_rate: 0.0001
	-saving   : trax_100_300_filtered_CNN_c_1_random
	-opt      : RMS2
	-batch_size: 5
	-image_shape: (300, 100, 3)

information structure:
time            epoch_id: valid: loss                  acc                   fmeasure              precision             recall                test:  loss                  acc                   fmeasure              precision             recall                

2017-06-11 07:51:53    1        3.480116397246251214  0.181184668998200432  0.000000000000000000  0.000000000000000000  0.000000000000000000         3.480315446092203224  0.172271275610465124  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-11 07:58:47    2        3.048371198257641357  0.261672473909132175  0.019474920585457318  0.543424466318092825  0.009988385598141697         3.052158996751159314  0.253522449751982404  0.021242492924098477  0.477536902355113091  0.010990043208716889  
2017-06-11 08:05:40    3        2.744094141518197194  0.288501742191430988  0.037812638705061977  0.640923246633992694  0.019686411149825785         2.740996619353006647  0.283768551577062489  0.043992348134282523  0.666399799341907295  0.023013338343039640  
2017-06-11 08:12:34    4        2.564361191128189166  0.357433217272387416  0.060500041955733684  0.728836127014941049  0.031997677119844671         2.578516814665263279  0.346045463073529069  0.062393897183123284  0.668665533717046401  0.033157993615423854  
2017-06-11 08:19:32    5        2.488901533233164098  0.392857142995597319  0.070267051108761261  0.769981941861142660  0.037340301986563081         2.501885133198994637  0.385309036271746341  0.067281569391852952  0.740151456037052347  0.035882021416494457  
2017-06-11 08:26:38    6        2.315816316925828566  0.427758420503651760  0.122956087821002064  0.824644973413730997  0.067770034843638249         2.324268286062007860  0.428048093169339727  0.112333384971129990  0.764920012990760512  0.061807251552677279  
2017-06-11 08:33:45    7        2.215500611073740966  0.461962833983280641  0.160656818937895324  0.852482839314641305  0.090418118491128491         2.269374799038623269  0.439507796321845945  0.138008419315819003  0.795365786655446771  0.076742438474544428  
2017-06-11 08:40:50    8        2.133915441902949350  0.479210220950544219  0.169738760244417142  0.844980550296907551  0.095702671314158091         2.192529838245971696  0.456603419146948963  0.144899769007834911  0.783239478928778987  0.081439038141988038  
2017-06-11 08:47:52    9        2.062943567050043114  0.498722415795586516  0.205389884252719895  0.860239520720903927  0.118989547039192872         2.107374512072055506  0.495773060416315303  0.181241368952940546  0.820659870539709457  0.103513056558257488  
2017-06-11 08:54:53   10        2.003889209800481019  0.517595818663031060  0.215369228072005842  0.871906432928246988  0.125319396058026084         2.049661885767128044  0.509299267375243003  0.201493180697570717  0.819131434221319621  0.116945331582735512  
2017-06-11 09:01:53   11        1.901263034966764520  0.533391405294165843  0.251110585457910374  0.881781228840281872  0.149245063880940915         1.958741286453528074  0.528367461935147609  0.231969489586346583  0.848362728009966593  0.137234642141500912  
2017-06-11 09:08:56   12        1.762237450165477171  0.543321718931475073  0.330067300900349636  0.880999914915857940  0.206097560989455197         1.835079184246761974  0.531185421788242351  0.301352846500413551  0.829128917527113707  0.187957918478227431  
2017-06-11 09:16:04   13        1.687919605373644050  0.570325203321259799  0.356160697039826835  0.885585784690582245  0.226422764255333170         1.767212658521490010  0.559552883740186302  0.335374429176708344  0.839922327644144651  0.213131692657317517  
2017-06-11 09:23:16   14        1.697082879263626332  0.557665505392626160  0.352733621150082111  0.853917997583971911  0.225493612065132493         1.726507694699274786  0.566503851323698404  0.344732654211150735  0.827466895207188857  0.221021980075219865  
2017-06-11 09:30:22   15        1.694967774480892864  0.572183507521670354  0.348967934305521088  0.888633452641424015  0.219976771237819724         1.774065019402225385  0.560773999601876905  0.313408366836104957  0.837285074953877939  0.195660341929251719  
2017-06-11 09:37:28   16        1.627652048206218671  0.583275261490187158  0.383812569775786261  0.880605325909303294  0.248199767705040097         1.679721002266995056  0.576460642550821523  0.373469771019849905  0.869937549626359163  0.240747698668965088  
