Training log:

	-seed     : 1234
	-batch_type: constant
	-dropout  : True
	-nlayers  : 10
	-saving   : trax_100_300_filtered_HCNN_c_1
	-batch_size: 5
	-nmean    : 2
	-model_type: HCNN
	-pooling  : True
	-shared   : 1
	-flatmethod: c
	-opt      : RMS2
	-dim      : 400
	-constant_batch_size: 128
	-dataset  : /vildata/rawdata/Trax/proj_nir_noam/TraxInputData/trax_100_300_filtered.pkl.gz
	-n_classes: 64

information structure:
time            epoch_id: valid: loss                  acc                   fmeasure              precision             recall                test:  loss                  acc                   fmeasure              precision             recall                

2017-06-10 06:29:44    1:        3.672906376731243316  0.107607433241418846  0.000000000000000000  0.000000000000000000  0.000000000000000000         3.699340957908193062  0.102010144655269586  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-10 06:39:12    2:        3.502245185544127892  0.118408826969641848  0.000000000000000000  0.000000000000000000  0.000000000000000000         3.530926557584250336  0.112624459891038892  0.000000000000000000  0.000000000000000000  0.000000000000000000  
2017-06-10 06:48:40    3:        3.333300566867114956  0.137514518023091059  0.032160287667563431  0.333702043207680321  0.017363530778381261         3.381974155688317385  0.134698478301709557  0.020292016610198062  0.232745682456406922  0.010990043208716889  
2017-06-10 06:58:15    4:        3.068463965990817499  0.195412311293660684  0.054349834270316685  0.432458575954282165  0.030023228808043312         3.103322462683531846  0.196975389817771934  0.037989233056562370  0.304027661196880516  0.021040766485064814  
2017-06-10 07:07:51    5:        2.801640129753936836  0.224274099904624158  0.067433956547550480  0.533972709353377151  0.037224157960191975         2.840655304358548960  0.223746007893086823  0.051619657062843688  0.454618355620070858  0.028649257937253429  
2017-06-10 07:17:24    6:        2.659463663799006561  0.242682926850036451  0.089444019864383620  0.537274842865929525  0.050406504069367350         2.694110129127237130  0.240747698668965088  0.071043321362075654  0.497658196773023809  0.039921097125681010  
2017-06-10 07:26:56    7:        2.541653569428624415  0.275667828113775215  0.105279044041996353  0.638145102524175889  0.059291521490970139         2.577675284780372778  0.264230696978189183  0.085744557581336658  0.575775215371802096  0.047999248544054102  
2017-06-10 07:36:29    8:        2.492310809756820511  0.293089431005072509  0.129877674742304355  0.688675029878693890  0.073809523818177208         2.528820011325960238  0.279165883902855738  0.107254799989388222  0.637001846061934440  0.060586135637798237  
2017-06-10 07:46:02    9:        2.283900876826109982  0.348838559855705888  0.155231760648207928  0.758730295117031495  0.088850174221219921         2.325633593840010338  0.338436971632538053  0.124364964959318203  0.706144591952633349  0.070355062934435469  
2017-06-10 07:55:35   10:        2.229176281332000631  0.359175377440369481  0.199753579639253165  0.758867993393564588  0.118118466923184229         2.275826742701482885  0.344166823222788132  0.168411803921877434  0.715621175878862648  0.097877136952846139  
2017-06-10 08:05:06   11:        2.125274748143141768  0.384146341546487302  0.235467896408874111  0.765092218489873965  0.142450638802486290         2.164664369226957596  0.378545932747492209  0.208677988851426494  0.730133106089077222  0.124365959045650953  
2017-06-10 08:14:41   12:        2.079427032271328635  0.398490127834570385  0.254521389414624488  0.763900108869067451  0.156329849023159939         2.110463819444661215  0.396768739435450157  0.225483150919330716  0.729958995222127149  0.136389254179973690  
